image_path,predicted_class_index,predicted_class_confidence,all_class_confidences,gradcam_output_path
dataset/train\GOOD\good_198.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_198.jpg
dataset/train\GOOD\good_199.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_199.jpg
dataset/train\GOOD\good_2.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_2.jpg
dataset/train\GOOD\good_20.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_20.jpg
dataset/train\GOOD\good_200.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_200.jpg
dataset/train\GOOD\good_201.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_201.jpg
dataset/train\GOOD\good_202.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_202.jpg
dataset/train\GOOD\good_203.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_203.jpg
dataset/train\GOOD\good_204.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_204.jpg
dataset/train\GOOD\good_205.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_205.jpg
dataset/train\GOOD\good_206.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_206.jpg
dataset/train\GOOD\good_207.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_207.jpg
dataset/train\GOOD\good_208.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_208.jpg
dataset/train\GOOD\good_209.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_209.jpg
dataset/train\GOOD\good_21.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_21.jpg
dataset/train\GOOD\good_210.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_210.jpg
dataset/train\GOOD\good_211.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_211.jpg
dataset/train\GOOD\good_212.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_212.jpg
dataset/train\GOOD\good_213.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_213.jpg
dataset/train\GOOD\good_214.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_214.jpg
dataset/train\GOOD\good_215.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_215.jpg
dataset/train\GOOD\good_216.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_216.jpg
dataset/train\GOOD\good_217.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_217.jpg
dataset/train\GOOD\good_218.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_218.jpg
dataset/train\GOOD\good_219.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_219.jpg
dataset/train\GOOD\good_22.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_22.jpg
dataset/train\GOOD\good_220.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_220.jpg
dataset/train\GOOD\good_221.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_221.jpg
dataset/train\GOOD\good_222.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_222.jpg
dataset/train\GOOD\good_223.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_223.jpg
dataset/train\GOOD\good_224.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_224.jpg
dataset/train\GOOD\good_225.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_225.jpg
dataset/train\GOOD\good_226.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_226.jpg
dataset/train\GOOD\good_227.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_227.jpg
dataset/train\GOOD\good_228.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_228.jpg
dataset/train\GOOD\good_229.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_229.jpg
dataset/train\GOOD\good_23.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_23.jpg
dataset/train\GOOD\good_230.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_230.jpg
dataset/train\GOOD\good_231.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_231.jpg
dataset/train\GOOD\good_232.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_232.jpg
dataset/train\GOOD\good_233.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_233.jpg
dataset/train\GOOD\good_234.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_234.jpg
dataset/train\GOOD\good_235.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_235.jpg
dataset/train\GOOD\good_236.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_236.jpg
dataset/train\GOOD\good_237.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_237.jpg
dataset/train\GOOD\good_238.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_238.jpg
dataset/train\GOOD\good_239.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_239.jpg
dataset/train\GOOD\good_24.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_24.jpg
dataset/train\GOOD\good_240.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_240.jpg
dataset/train\GOOD\good_241.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_241.jpg
dataset/train\GOOD\good_242.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_242.jpg
dataset/train\GOOD\good_243.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_243.jpg
dataset/train\GOOD\good_244.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_244.jpg
dataset/train\GOOD\good_245.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_245.jpg
dataset/train\GOOD\good_246.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_246.jpg
dataset/train\GOOD\good_247.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_247.jpg
dataset/train\GOOD\good_248.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_248.jpg
dataset/train\GOOD\good_249.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_249.jpg
dataset/train\GOOD\good_25.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_25.jpg
dataset/train\GOOD\good_250.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_250.jpg
dataset/train\GOOD\good_251.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_251.jpg
dataset/train\GOOD\good_252.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_252.jpg
dataset/train\GOOD\good_253.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_253.jpg
dataset/train\GOOD\good_254.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_254.jpg
dataset/train\GOOD\good_255.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_255.jpg
dataset/train\GOOD\good_256.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_256.jpg
dataset/train\GOOD\good_257.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_257.jpg
dataset/train\GOOD\good_258.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_258.jpg
dataset/train\GOOD\good_259.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_259.jpg
dataset/train\GOOD\good_26.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_26.jpg
dataset/train\GOOD\good_260.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_260.jpg
dataset/train\GOOD\good_261.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_261.jpg
dataset/train\GOOD\good_262.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_262.jpg
dataset/train\GOOD\good_263.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_263.jpg
dataset/train\GOOD\good_264.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_264.jpg
dataset/train\GOOD\good_265.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_265.jpg
dataset/train\GOOD\good_266.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_266.jpg
dataset/train\GOOD\good_267.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_267.jpg
dataset/train\GOOD\good_268.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_268.jpg
dataset/train\GOOD\good_269.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_269.jpg
dataset/train\GOOD\good_27.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_27.jpg
dataset/train\GOOD\good_270.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_270.jpg
dataset/train\GOOD\good_271.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_271.jpg
dataset/train\GOOD\good_272.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_272.jpg
dataset/train\GOOD\good_273.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_273.jpg
dataset/train\GOOD\good_274.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_274.jpg
dataset/train\GOOD\good_275.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_275.jpg
dataset/train\GOOD\good_276.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_276.jpg
dataset/train\GOOD\good_277.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_277.jpg
dataset/train\GOOD\good_278.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_278.jpg
dataset/train\GOOD\good_279.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_279.jpg
dataset/train\GOOD\good_28.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_28.jpg
dataset/train\GOOD\good_280.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_280.jpg
dataset/train\GOOD\good_281.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_281.jpg
dataset/train\GOOD\good_282.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_282.jpg
dataset/train\GOOD\good_283.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_283.jpg
dataset/train\GOOD\good_284.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_284.jpg
dataset/train\GOOD\good_285.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_285.jpg
dataset/train\GOOD\good_286.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_286.jpg
dataset/train\GOOD\good_287.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_287.jpg
dataset/train\GOOD\good_288.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_288.jpg
dataset/train\GOOD\good_289.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_289.jpg
dataset/train\GOOD\good_29.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_29.jpg
dataset/train\GOOD\good_290.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_290.jpg
dataset/train\GOOD\good_291.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_291.jpg
dataset/train\GOOD\good_292.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_292.jpg
dataset/train\GOOD\good_293.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_293.jpg
dataset/train\GOOD\good_294.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_294.jpg
dataset/train\GOOD\good_295.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_295.jpg
dataset/train\GOOD\good_296.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_296.jpg
dataset/train\GOOD\good_297.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_297.jpg
dataset/train\GOOD\good_298.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_298.jpg
dataset/train\GOOD\good_299.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_299.jpg
dataset/train\GOOD\good_3.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_3.jpg
dataset/train\GOOD\good_30.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_30.jpg
dataset/train\GOOD\good_300.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_300.jpg
dataset/train\GOOD\good_301.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_301.jpg
dataset/train\GOOD\good_302.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_302.jpg
dataset/train\GOOD\good_303.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_303.jpg
dataset/train\GOOD\good_304.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_304.jpg
dataset/train\GOOD\good_305.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_305.jpg
dataset/train\GOOD\good_306.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_306.jpg
dataset/train\GOOD\good_307.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_307.jpg
dataset/train\GOOD\good_308.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_308.jpg
dataset/train\GOOD\good_309.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_309.jpg
dataset/train\GOOD\good_31.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_31.jpg
dataset/train\GOOD\good_310.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_310.jpg
dataset/train\GOOD\good_311.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_311.jpg
dataset/train\GOOD\good_312.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_312.jpg
dataset/train\GOOD\good_313.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_313.jpg
dataset/train\GOOD\good_314.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_314.jpg
dataset/train\GOOD\good_315.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_315.jpg
dataset/train\GOOD\good_316.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_316.jpg
dataset/train\GOOD\good_317.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_317.jpg
dataset/train\GOOD\good_318.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_318.jpg
dataset/train\GOOD\good_319.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_319.jpg
dataset/train\GOOD\good_32.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_32.jpg
dataset/train\GOOD\good_320.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_320.jpg
dataset/train\GOOD\good_321.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_321.jpg
dataset/train\GOOD\good_322.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_322.jpg
dataset/train\GOOD\good_323.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_323.jpg
dataset/train\GOOD\good_324.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_324.jpg
dataset/train\GOOD\good_325.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_325.jpg
dataset/train\GOOD\good_326.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_326.jpg
dataset/train\GOOD\good_327.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_327.jpg
dataset/train\GOOD\good_328.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_328.jpg
dataset/train\GOOD\good_329.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_329.jpg
dataset/train\GOOD\good_33.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_33.jpg
dataset/train\GOOD\good_330.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_330.jpg
dataset/train\GOOD\good_331.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_331.jpg
dataset/train\GOOD\good_332.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_332.jpg
dataset/train\GOOD\good_333.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_333.jpg
dataset/train\GOOD\good_334.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_334.jpg
dataset/train\GOOD\good_335.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_335.jpg
dataset/train\GOOD\good_336.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_336.jpg
dataset/train\GOOD\good_337.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_337.jpg
dataset/train\GOOD\good_338.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_338.jpg
dataset/train\GOOD\good_339.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_339.jpg
dataset/train\GOOD\good_34.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_34.jpg
dataset/train\GOOD\good_340.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_340.jpg
dataset/train\GOOD\good_341.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_341.jpg
dataset/train\GOOD\good_342.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_342.jpg
dataset/train\GOOD\good_343.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_343.jpg
dataset/train\GOOD\good_344.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_344.jpg
dataset/train\GOOD\good_345.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_345.jpg
dataset/train\GOOD\good_346.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_346.jpg
dataset/train\GOOD\good_347.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_347.jpg
dataset/train\GOOD\good_348.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_348.jpg
dataset/train\GOOD\good_349.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_349.jpg
dataset/train\GOOD\good_35.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_35.jpg
dataset/train\GOOD\good_350.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_350.jpg
dataset/train\GOOD\good_351.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_351.jpg
dataset/train\GOOD\good_352.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_352.jpg
dataset/train\GOOD\good_353.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_353.jpg
dataset/train\GOOD\good_354.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_354.jpg
dataset/train\GOOD\good_355.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_355.jpg
dataset/train\GOOD\good_356.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_356.jpg
dataset/train\GOOD\good_357.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_357.jpg
dataset/train\GOOD\good_358.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_358.jpg
dataset/train\GOOD\good_359.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_359.jpg
dataset/train\GOOD\good_36.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_36.jpg
dataset/train\GOOD\good_360.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_360.jpg
dataset/train\GOOD\good_361.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_361.jpg
dataset/train\GOOD\good_362.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_362.jpg
dataset/train\GOOD\good_363.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_363.jpg
dataset/train\GOOD\good_364.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_364.jpg
dataset/train\GOOD\good_365.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_365.jpg
dataset/train\GOOD\good_366.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_366.jpg
dataset/train\GOOD\good_367.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_367.jpg
dataset/train\GOOD\good_368.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_368.jpg
dataset/train\GOOD\good_369.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_369.jpg
dataset/train\GOOD\good_37.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_37.jpg
dataset/train\GOOD\good_370.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_370.jpg
dataset/train\GOOD\good_371.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_371.jpg
dataset/train\GOOD\good_372.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_372.jpg
dataset/train\GOOD\good_373.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_373.jpg
dataset/train\GOOD\good_374.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_374.jpg
dataset/train\GOOD\good_375.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_375.jpg
dataset/train\GOOD\good_376.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_376.jpg
dataset/train\GOOD\good_377.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_377.jpg
dataset/train\GOOD\good_378.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_378.jpg
dataset/train\GOOD\good_379.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_379.jpg
dataset/train\GOOD\good_38.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_38.jpg
dataset/train\GOOD\good_380.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_380.jpg
dataset/train\GOOD\good_381.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_381.jpg
dataset/train\GOOD\good_382.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_382.jpg
dataset/train\GOOD\good_383.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_383.jpg
dataset/train\GOOD\good_384.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_384.jpg
dataset/train\GOOD\good_385.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_385.jpg
dataset/train\GOOD\good_386.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_386.jpg
dataset/train\GOOD\good_387.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_387.jpg
dataset/train\GOOD\good_388.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_388.jpg
dataset/train\GOOD\good_389.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_389.jpg
dataset/train\GOOD\good_39.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_39.jpg
dataset/train\GOOD\good_390.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_390.jpg
dataset/train\GOOD\good_391.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_391.jpg
dataset/train\GOOD\good_392.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_392.jpg
dataset/train\GOOD\good_393.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_393.jpg
dataset/train\GOOD\good_394.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_394.jpg
dataset/train\GOOD\good_395.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_395.jpg
dataset/train\GOOD\good_396.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_396.jpg
dataset/train\GOOD\good_397.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_397.jpg
dataset/train\GOOD\good_398.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_398.jpg
dataset/train\GOOD\good_399.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_399.jpg
dataset/train\GOOD\good_4.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_4.jpg
dataset/train\GOOD\good_40.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_40.jpg
dataset/train\GOOD\good_400.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_400.jpg
dataset/train\GOOD\good_401.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_401.jpg
dataset/train\GOOD\good_402.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_402.jpg
dataset/train\GOOD\good_403.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_403.jpg
dataset/train\GOOD\good_404.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_404.jpg
dataset/train\GOOD\good_405.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_405.jpg
dataset/train\GOOD\good_406.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_406.jpg
dataset/train\GOOD\good_407.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_407.jpg
dataset/train\GOOD\good_408.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_408.jpg
dataset/train\GOOD\good_409.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_409.jpg
dataset/train\GOOD\good_41.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_41.jpg
dataset/train\GOOD\good_410.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_410.jpg
dataset/train\GOOD\good_411.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_411.jpg
dataset/train\GOOD\good_412.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_412.jpg
dataset/train\GOOD\good_413.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_413.jpg
dataset/train\GOOD\good_414.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_414.jpg
dataset/train\GOOD\good_415.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_415.jpg
dataset/train\GOOD\good_416.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_416.jpg
dataset/train\GOOD\good_417.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_417.jpg
dataset/train\GOOD\good_418.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_418.jpg
dataset/train\GOOD\good_419.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_419.jpg
dataset/train\GOOD\good_42.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_42.jpg
dataset/train\GOOD\good_420.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_420.jpg
dataset/train\GOOD\good_421.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_421.jpg
dataset/train\GOOD\good_422.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_422.jpg
dataset/train\GOOD\good_423.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_423.jpg
dataset/train\GOOD\good_424.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_424.jpg
dataset/train\GOOD\good_425.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_425.jpg
dataset/train\GOOD\good_426.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_426.jpg
dataset/train\GOOD\good_427.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_427.jpg
dataset/train\GOOD\good_428.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_428.jpg
dataset/train\GOOD\good_429.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_429.jpg
